perturbation_gene	Gene	PValue	padj	logFC	logCPM	LR	cell type	perturbation	perturbation_gene_idx	Gene_raw	_Gene_resolution
Foxg1	Atp8a2	0.000625519	0.035961501	-0.419284251	7.049800679	11.69845814	Excit_L6CT_CTX	Foxg1_2	2	Atp8a2	passed_through
Foxg1	Pnma2	0.001060178	0.048209133	0.548334116	6.767831921	10.71940502	Excit_L6CT_CTX	Foxg1_2	2	Pnma2	passed_through
Foxg1	Pcdh8	4.65E-05	0.009073056	3.50364697	4.258596685	16.587328	Excit_L6CT_CTX	Foxg1_2	2	Pcdh8	passed_through
Foxg1	Spag1	0.000401152	0.028495365	26.61270226	3.786617279	12.52682086	Excit_L6CT_CTX	Foxg1_2	2	Spag1	passed_through
Foxg1	Klf10	0.000821683	0.04283543	2.332726989	5.329445912	11.19160446	Excit_L6CT_CTX	Foxg1_2	2	Klf10	passed_through
Foxg1	Asap1	0.000914732	0.044658542	0.311260699	7.426354768	10.99266387	Excit_L6CT_CTX	Foxg1_2	2	Asap1	passed_through
Foxg1	Tigd5	1.08E-06	0.0012062	-4.186037606	4.652835599	23.78458216	Excit_L6CT_CTX	Foxg1_2	2	Tigd5	passed_through
Foxg1	Baiap2l2	0.001041171	0.048075996	0.914200032	5.677650135	10.75288141	Excit_L6CT_CTX	Foxg1_2	2	Baiap2l2	passed_through
Foxg1	L3mbtl2	2.00E-05	0.005341828	2.200783994	5.701744575	18.19189518	Excit_L6CT_CTX	Foxg1_2	2	L3mbtl2	passed_through
Foxg1	Cenpm	5.28E-05	0.00955133	30.52725205	3.35156671	16.34390623	Excit_L6CT_CTX	Foxg1_2	2	Cenpm	passed_through
Foxg1	Cerk	0.000322351	0.026487613	4.065283009	5.4162566	12.93583967	Excit_L6CT_CTX	Foxg1_2	2	Cerk	passed_through
Foxg1	Alg10	0.000275409	0.025098939	3.064391174	5.088127167	13.23064528	Excit_L6CT_CTX	Foxg1_2	2	Alg10b	passed_through
Foxg1	Csad	0.001106856	0.049508103	2.419006762	5.028464989	10.63970128	Excit_L6CT_CTX	Foxg1_2	2	Csad	passed_through
Foxg1	Aaas	0.000292885	0.025923487	6.334402722	5.295610108	13.11535665	Excit_L6CT_CTX	Foxg1_2	2	Aaas	passed_through
Foxg1	Dnaja3	7.62E-05	0.01201561	1.017025218	6.086296216	15.65085897	Excit_L6CT_CTX	Foxg1_2	2	Dnaja3	passed_through
Foxg1	Mettl22	0.000809695	0.042500551	0.628297014	6.533371354	11.21887715	Excit_L6CT_CTX	Foxg1_2	2	Mettl22	passed_through
Foxg1	Mpv17l	8.92E-05	0.013122188	0.567718632	7.035281049	15.35258554	Excit_L6CT_CTX	Foxg1_2	2	Mpv17l	passed_through
Foxg1	Trmt2a	0.000328561	0.026487613	3.687832465	5.524372755	12.90012	Excit_L6CT_CTX	Foxg1_2	2	Trmt2a	passed_through
Foxg1	Sema5b	3.24E-06	0.00199018	-1.301582782	5.884476853	21.67170964	Excit_L6CT_CTX	Foxg1_2	2	Sema5b	passed_through
Foxg1	St3gal6	0.000524237	0.03290655	2.654338003	5.21603611	12.02741723	Excit_L6CT_CTX	Foxg1_2	2	St3gal6	passed_through
Foxg1	Vgll3	0.000310066	0.026308594	11.0493771	3.303551012	13.0085839	Excit_L6CT_CTX	Foxg1_2	2	Vgll3	passed_through
Foxg1	Robo2	1.55E-08	4.78E-05	0.543689225	7.615044532	31.9836291	Excit_L6CT_CTX	Foxg1_2	2	Robo2	passed_through
Foxg1	Gm49678	0.00018662	0.019955727	0.998256942	6.342547933	13.96122777	Excit_L6CT_CTX	Foxg1_2	2	Gm49678	passed_through
Foxg1	Morc3	4.10E-05	0.00863705	0.703413673	6.668884863	16.82623019	Excit_L6CT_CTX	Foxg1_2	2	Morc3	passed_through
Foxg1	Zdhhc14	5.77E-05	0.009856255	2.106690869	5.785874575	16.17730403	Excit_L6CT_CTX	Foxg1_2	2	Zdhhc14	passed_through
Foxg1	Snx9	1.09E-05	0.003936242	-10.42973913	4.402444908	19.35068592	Excit_L6CT_CTX	Foxg1_2	2	Snx9	passed_through
Foxg1	Zfp760	0.000679532	0.03772947	-3.619077031	4.907207334	11.54441077	Excit_L6CT_CTX	Foxg1_2	2	Zfp760	passed_through
Foxg1	Amdhd2	6.19E-05	0.010431668	3.356486875	5.574645924	16.0437244	Excit_L6CT_CTX	Foxg1_2	2	Amdhd2	passed_through
Foxg1	Phf1	0.000157738	0.017968933	-1.013707681	5.582745727	14.27751956	Excit_L6CT_CTX	Foxg1_2	2	Phf1	passed_through
Foxg1	Ptk7	0.000225834	0.022051084	-0.986444499	5.690195222	13.60291929	Excit_L6CT_CTX	Foxg1_2	2	Ptk7	passed_through
Foxg1	Bicral	0.000353781	0.027185417	2.459357613	5.663812213	12.76174212	Excit_L6CT_CTX	Foxg1_2	2	Bicral	passed_through
Foxg1	Satb1	5.36E-05	0.00955133	0.495111852	7.228325203	16.31747889	Excit_L6CT_CTX	Foxg1_2	2	Satb1	passed_through
Foxg1	Gm41609	0.000379245	0.027608595	-0.112441331	3.077517305	12.63177397	Excit_L6CT_CTX	Foxg1_2	2	Gm41609	passed_through
Foxg1	Msh6	0.000660026	0.037079002	2.881340865	4.465792192	11.59856828	Excit_L6CT_CTX	Foxg1_2	2	Msh6	passed_through
Foxg1	Pcdha12	0.000372784	0.027608595	-2.422991748	4.931601804	12.66389717	Excit_L6CT_CTX	Foxg1_2	2	Pcdha12	passed_through
Foxg1	Kctd16	2.67E-06	0.0018225	13.4771242	4.54466256	22.0427692	Excit_L6CT_CTX	Foxg1_2	2	Kctd16	passed_through
Foxg1	Prr16	0.000109241	0.014608641	3.940886475	4.310688471	14.96987603	Excit_L6CT_CTX	Foxg1_2	2	Prr16	passed_through
Foxg1	Isoc1	0.000357965	0.027185417	0.637038917	6.546744755	12.73975528	Excit_L6CT_CTX	Foxg1_2	2	Isoc1	passed_through
Foxg1	St8sia3os	0.001110643	0.049508103	-3.341762036	3.313879842	10.63338447	Excit_L6CT_CTX	Foxg1_2	2	St8sia3os	passed_through
Foxg1	Grp	2.32E-09	9.53E-06	1.017797752	6.759334912	35.68224158	Excit_L6CT_CTX	Foxg1_2	2	Grp	passed_through
Foxg1	Mbd1	0.0002205	0.021949492	8.928697733	5.755430278	13.64779491	Excit_L6CT_CTX	Foxg1_2	2	Mbd1	passed_through
Foxg1	Gm50209	0.000144614	0.017443016	25.13978013	2.901708213	14.44106712	Excit_L6CT_CTX	Foxg1_2	2	Gm50209	passed_through
Foxg1	Aldh3b2	0.00021576	0.021758157	1.813246185	2.742923989	13.6886023	Excit_L6CT_CTX	Foxg1_2	2	Aldh3b2	passed_through
Foxg1	Syt12	0.000960088	0.045606029	16.1216804	2.850799967	10.90299715	Excit_L6CT_CTX	Foxg1_2	2	Syt12	passed_through
Foxg1	Mus81	0.000871948	0.043895578	2.001644171	5.583196113	11.08146602	Excit_L6CT_CTX	Foxg1_2	2	Mus81	passed_through
Foxg1	Taf6l	0.000163208	0.018093114	3.581057703	5.409542833	14.2133516	Excit_L6CT_CTX	Foxg1_2	2	Taf6l	passed_through
Foxg1	Fads1	0.000891251	0.044036391	0.70742023	6.110049673	11.04086842	Excit_L6CT_CTX	Foxg1_2	2	Fads1	passed_through
Foxg1	Pip5k1b	0.000744016	0.039972185	7.036475788	3.807187594	11.37593879	Excit_L6CT_CTX	Foxg1_2	2	Pip5k1b	passed_through
Foxg1	Ric1	0.000547275	0.033367746	5.427664594	5.062179636	11.94727093	Excit_L6CT_CTX	Foxg1_2	2	Ric1	passed_through
Foxg1	Ccnj	0.001088583	0.049238383	5.865612553	3.901725106	10.67048912	Excit_L6CT_CTX	Foxg1_2	2	Ccnj	passed_through
Foxg1	Slit1	2.71E-05	0.006678499	-0.642600046	6.594709445	17.608186	Excit_L6CT_CTX	Foxg1_2	2	Slit1	passed_through
Foxg1	Zfyve27	4.06E-05	0.00863705	2.340363408	5.802082707	16.84430142	Excit_L6CT_CTX	Foxg1_2	2	Zfyve27	passed_through
Foxg1	Sfxn2	0.000709954	0.038648533	-2.861512739	4.221784534	11.46300419	Excit_L6CT_CTX	Foxg1_2	2	Sfxn2	passed_through
Foxg1	Nhlrc2	0.000530702	0.033143272	3.130280164	5.135272517	12.00457251	Excit_L6CT_CTX	Foxg1_2	2	Nhlrc2	passed_through
Foxg1	Ccdc120	1.02E-05	0.003807651	9.407757624	5.370352692	19.47113258	Excit_L6CT_CTX	Foxg1_2	2	Ccdc120	passed_through
Foxg1	Ebp	1.71E-06	0.001460319	6.48416549	6.125380556	22.89875534	Excit_L6CT_CTX	Foxg1_2	2	Ebp	passed_through
Foxg1	Ints6l	0.001058387	0.048209133	-2.102389265	5.002371711	10.7225336	Excit_L6CT_CTX	Foxg1_2	2	Ints6l	passed_through
Foxg1	Nsdhl	0.000436818	0.029528387	0.741803509	6.470577809	12.36773348	Excit_L6CT_CTX	Foxg1_2	2	Nsdhl	passed_through
Foxg1	Chic1	5.69E-06	0.002798673	8.637496405	4.796919739	20.59076725	Excit_L6CT_CTX	Foxg1_2	2	Chic1	passed_through
Foxg1	Frmpd3	9.83E-05	0.01390699	2.645930716	5.268150795	15.16826206	Excit_L6CT_CTX	Foxg1_2	2	Frmpd3	passed_through
Foxg1	Maged2	6.91E-05	0.011342632	-0.529178621	7.122805423	15.83408817	Excit_L6CT_CTX	Foxg1_2	2	Maged2	passed_through
Foxg1	Tmlhe	7.97E-05	0.012415422	-3.942463308	3.685829115	15.56487615	Excit_L6CT_CTX	Foxg1_2	2	Tmlhe	passed_through
Foxg1	St6galnac5	8.29E-07	0.004246421	2.016698628	6.646332307	24.28931994	Excit_L5_PT_CTX	Foxg1_1	1	St6galnac5	passed_through
Foxg1	Cck	6.06E-07	0.004246421	-2.053766644	6.577322041	24.89163787	Excit_L5_PT_CTX	Foxg1_1	1	Cck	passed_through
Foxg1	Sgcd	1.98E-05	0.040531501	1.457201109	6.881681972	18.2102525	Excit_L5_PT_CTX	Foxg1_1	1	Sgcd	passed_through
Foxg1	Rflnb	1.96E-05	0.040531501	-3.565128088	6.084746773	18.23121993	Excit_L5_PT_CTX	Foxg1_1	1	Rflnb	passed_through
Foxg1	Stxbp6	2.46E-05	0.041920545	0.889045381	7.22313264	17.79903046	Excit_L5_PT_CTX	Foxg1_1	1	Stxbp6	passed_through
Foxg1	Tafa5	3.31E-06	0.011300978	1.280742142	7.039458177	21.62836412	Excit_L5_PT_CTX	Foxg1_1	1	Tafa5	passed_through
Tbr1	Cgref1	8.02E-07	0.0065564	5.435012023	7.300046575	24.35302733	Inhib_Lhx6+Sst-	Tbr1_2	2	Cgref1	passed_through
Tbr1	Slc9a7	1.56E-05	0.042519345	14.59827369	6.626555176	18.66233775	Inhib_Lhx6+Sst-	Tbr1_2	2	Slc9a7	passed_through
Tbr1	Sh3bgrl	8.10E-06	0.03311691	-5.269444953	7.057534509	19.91364587	Inhib_Lhx6+Sst-	Tbr1_2	2	Sh3bgrl	passed_through
NonTarget1	Dll3	4.01E-07	0.004227216	-5.892383304	5.267219595	25.69103576	Excit_Upper	NonTarget1		Dll3	passed_through
SafeTarget	Rab23	1.98E-06	0.022541715	-1.992871374	5.889654102	22.61372657	Excit_L5IT	SafeTarget		Rab23	passed_through
Foxg1	Unc50	0.000235421	0.049100239	-0.601836789	6.994979894	13.52488433	Excit_L5IT	Foxg1_2	2	Unc50	passed_through
Foxg1	Myo1b	8.00E-05	0.023523614	-1.074093095	6.277518574	15.55882578	Excit_L5IT	Foxg1_2	2	Myo1b	passed_through
Foxg1	Ralb	4.07E-06	0.00325978	-1.245634348	6.438344861	21.23131884	Excit_L5IT	Foxg1_2	2	Ralb	passed_through
Foxg1	Lypd1	2.23E-06	0.002128501	1.533563451	6.151255318	22.38882393	Excit_L5IT	Foxg1_2	2	Lypd1	passed_through
Foxg1	Uhmk1	0.000231164	0.049100239	-0.647060072	6.86280704	13.55912954	Excit_L5IT	Foxg1_2	2	Uhmk1	passed_through
Foxg1	Rc3h2	5.19E-05	0.01700326	-0.801553344	6.78519011	16.37814919	Excit_L5IT	Foxg1_2	2	Rc3h2	passed_through
Foxg1	Gjd2	1.77E-06	0.00203031	4.022372699	4.971668413	22.82985261	Excit_L5IT	Foxg1_2	2	Gjd2	passed_through
Foxg1	Gjd2os	2.29E-07	0.000328222	3.877233561	5.177166176	26.77221204	Excit_L5IT	Foxg1_2	2	A530058N18Rik	passed_through
Foxg1	Meis2	2.14E-05	0.008163711	1.601646304	5.946528546	18.0648682	Excit_L5IT	Foxg1_2	2	Meis2	passed_through
Foxg1	Rbbp9	0.000123475	0.032939157	1.86251686	5.524604142	14.73885606	Excit_L5IT	Foxg1_2	2	Rbbp9	passed_through
Foxg1	Neurl2	0.000136839	0.034881774	-5.580400486	4.305109779	14.54517034	Excit_L5IT	Foxg1_2	2	Neurl2	passed_through
Foxg1	Spry1	4.12E-05	0.013890756	4.499157349	4.744787309	16.81657368	Excit_L5IT	Foxg1_2	2	Spry1	passed_through
Foxg1	Sfrp2	2.06E-05	0.008147927	3.610289147	5.108637697	18.13310475	Excit_L5IT	Foxg1_2	2	Sfrp2	passed_through
Foxg1	Ntng1	0.000240007	0.049162816	-1.176354924	6.147259971	13.48868158	Excit_L5IT	Foxg1_2	2	Ntng1	passed_through
Foxg1	Gpr88	3.05E-05	0.010589177	1.264590483	6.207685183	17.38870098	Excit_L5IT	Foxg1_2	2	Gpr88	passed_through
Foxg1	Camk2d	1.87E-05	0.007959781	0.802972084	6.829142987	18.3207748	Excit_L5IT	Foxg1_2	2	Camk2d	passed_through
Foxg1	Unc5c	1.43E-05	0.006831181	-0.55919918	7.256785837	18.82969914	Excit_L5IT	Foxg1_2	2	Unc5c	passed_through
Foxg1	Raver2	0.000206617	0.046472517	-1.406198781	5.931868826	13.76993434	Excit_L5IT	Foxg1_2	2	Raver2	passed_through
Foxg1	Rcan3	7.88E-08	0.000129051	3.507088781	5.304898868	28.83653863	Excit_L5IT	Foxg1_2	2	Rcan3	passed_through
Foxg1	Otof	1.26E-05	0.00629251	5.476163892	4.471905704	19.06760645	Excit_L5IT	Foxg1_2	2	Otof	passed_through
Foxg1	Lcorl	6.72E-06	0.004058729	0.805978472	6.840406008	20.27056892	Excit_L5IT	Foxg1_2	2	Lcorl	passed_through
Foxg1	Magi1	0.000149425	0.035709464	0.652955333	6.91337211	14.37943923	Excit_L5IT	Foxg1_2	2	Magi1	passed_through
Foxg1	Dcp1b	1.62E-05	0.007442688	-2.862308856	5.404285577	18.58837587	Excit_L5IT	Foxg1_2	2	Dcp1b	passed_through
Foxg1	Gm27040	7.60E-05	0.02294237	5.075669402	4.06886217	15.655252	Excit_L5IT	Foxg1_2	2	Gm27040	passed_through
Foxg1	Hs3st4	0.000215703	0.047583213	0.788464763	6.752882363	13.68909996	Excit_L5IT	Foxg1_2	2	Hs3st4	passed_through
Foxg1	Zfp703	0.000179681	0.041222492	2.805720911	4.955062686	14.03246632	Excit_L5IT	Foxg1_2	2	Zfp703	passed_through
Foxg1	Sgcz	0.00012842	0.033479688	0.455804998	7.380503066	14.66483308	Excit_L5IT	Foxg1_2	2	Sgcz	passed_through
Foxg1	Glra3	0.000143466	0.03501478	4.533880076	4.280384222	14.45608421	Excit_L5IT	Foxg1_2	2	Glra3	passed_through
Foxg1	Trpc6	1.87E-05	0.007959781	5.605993362	4.271975773	18.31370697	Excit_L5IT	Foxg1_2	2	Trpc6	passed_through
Foxg1	Hcrtr2	4.55E-06	0.00325978	5.766247165	4.433043701	21.01708417	Excit_L5IT	Foxg1_2	2	Hcrtr2	passed_through
Foxg1	Anapc13	0.000176703	0.041222492	-0.995568464	6.597212808	14.06389588	Excit_L5IT	Foxg1_2	2	Anapc13	passed_through
Foxg1	Cck	5.16E-06	0.003289858	-0.532799692	7.53089047	20.77608443	Excit_L5IT	Foxg1_2	2	Cck	passed_through
Foxg1	Kcnip1	5.68E-05	0.018109254	2.875495834	5.331409467	16.20535754	Excit_L5IT	Foxg1_2	2	Kcnip1	passed_through
Foxg1	Trib2	7.63E-06	0.004375752	2.305625994	5.578579112	20.02860271	Excit_L5IT	Foxg1_2	2	Trib2	passed_through
Foxg1	Dock4	1.95E-05	0.008002918	0.79038486	6.85523591	18.23413494	Excit_L5IT	Foxg1_2	2	Dock4	passed_through
Foxg1	Stxbp6	2.72E-09	1.56E-05	1.194864464	6.73214055	35.37383095	Excit_L5IT	Foxg1_2	2	Stxbp6	passed_through
Foxg1	Kcnh5	7.35E-05	0.022789714	1.244547971	6.103763482	15.71831883	Excit_L5IT	Foxg1_2	2	Kcnh5	passed_through
Foxg1	Samd4	0.000141635	0.03501478	2.064037399	5.493099447	14.48028	Excit_L5IT	Foxg1_2	2	Samd4	passed_through
Foxg1	Fzd3	9.26E-06	0.004825803	0.738547781	6.91458448	19.65927219	Excit_L5IT	Foxg1_2	2	Fzd3	passed_through
Foxg1	Pcdh8	0.000117032	0.031963722	2.425439548	5.3477107	14.83991462	Excit_L5IT	Foxg1_2	2	Pcdh8	passed_through
Foxg1	Slitrk1	8.75E-05	0.025088374	-1.232957199	6.209067476	15.38925128	Excit_L5IT	Foxg1_2	2	Slitrk1	passed_through
Foxg1	Hs6st3	1.13E-08	3.24E-05	-0.816777777	7.191351526	32.6079475	Excit_L5IT	Foxg1_2	2	Hs6st3	passed_through
Foxg1	A730060N03Rik	0.000235127	0.049100239	-7.374631109	3.794166242	13.52722852	Excit_L5IT	Foxg1_2	2	A730060N03Rik	passed_through
Foxg1	Scarf2	3.09E-06	0.002727846	-6.246454684	4.09659247	21.75894674	Excit_L5IT	Foxg1_2	2	Scarf2	passed_through
Foxg1	Akap8	0.000113241	0.031682624	-0.994414824	6.555713627	14.90203092	Excit_L5IT	Foxg1_2	2	Akap8	passed_through
Foxg1	Mrps18b	2.34E-05	0.008673234	-1.719324434	6.172309862	17.88720812	Excit_L5IT	Foxg1_2	2	Mrps18b	passed_through
Foxg1	Kcnh8	2.46E-05	0.008812579	2.605602865	5.23883164	17.79646529	Excit_L5IT	Foxg1_2	2	Kcnh8	passed_through
Foxg1	Galnt14	1.76E-06	0.00203031	-1.381443398	6.333682792	22.83709774	Excit_L5IT	Foxg1_2	2	Galnt14	passed_through
Foxg1	Kctd16	7.50E-08	0.000129051	0.733956841	7.121627327	28.93051635	Excit_L5IT	Foxg1_2	2	Kctd16	passed_through
Foxg1	Zfp608	2.09E-06	0.002128501	3.199612932	5.298678888	22.50841237	Excit_L5IT	Foxg1_2	2	Zfp608	passed_through
Foxg1	Ablim3	1.41E-08	3.24E-05	1.874060332	6.02902548	32.1695617	Excit_L5IT	Foxg1_2	2	Ablim3	passed_through
Foxg1	Sorcs3	8.95E-06	0.004825803	-0.904075788	6.781644312	19.72380155	Excit_L5IT	Foxg1_2	2	Sorcs3	passed_through
Foxg1	Sorcs1	1.24E-08	3.24E-05	0.915912822	6.957717253	32.41739712	Excit_L5IT	Foxg1_2	2	Sorcs1	passed_through
Foxg1	Dock11	4.42E-06	0.00325978	6.332229456	4.37108895	21.0736519	Excit_L5IT	Foxg1_2	2	Dock11	passed_through
Foxg1	Zcchc12	1.53E-19	1.76E-15	5.787161665	5.659870303	81.76778059	Excit_L5IT	Foxg1_2	2	Zcchc12	passed_through
Foxg1	Rtl8c	4.83E-06	0.00325978	0.563167802	7.309598434	20.90315278	Excit_L5IT	Foxg1_2	2	Rtl8c	passed_through
Nr2f1	Uhrf2	3.18E-06	0.035244452	-2.367833411	6.305613458	21.70767986	Excit_L6IT	Nr2f1_3	3	Uhrf2	passed_through
Foxg1	Trmt6	2.80E-06	0.028800958	2.786646719	6.329649297	21.94557844	Excit_Upper	Foxg1_3	3	Trmt6	passed_through
Tcf4	Fam120b	2.48E-06	0.02770017	2.126665751	6.588058703	22.18320816	Excit_L5IT	Tcf4_1	1	Fam120b	passed_through
Tbr1	Mdm4	6.25E-05	0.041455139	-1.403171306	6.479683351	16.02524854	Excit_L5IT	Tbr1_1	1	Mdm4	passed_through
Tbr1	Crb2	3.94E-05	0.031014757	-7.470072425	3.897912093	16.89868539	Excit_L5IT	Tbr1_1	1	Crb2	passed_through
Tbr1	Cd44	9.85E-05	0.049146923	2.1374841	5.837013076	15.1651108	Excit_L5IT	Tbr1_1	1	Cd44	passed_through
Tbr1	Tox2	1.68E-10	1.99E-06	8.666706163	5.265299492	40.80357946	Excit_L5IT	Tbr1_1	1	Tox2	passed_through
Tbr1	Vav3	2.51E-06	0.003285043	2.06814442	6.072482699	22.16197988	Excit_L5IT	Tbr1_1	1	Vav3	passed_through
Tbr1	Osgin2	1.90E-05	0.017279257	-3.636290744	5.190054414	18.28317904	Excit_L5IT	Tbr1_1	1	Osgin2	passed_through
Tbr1	Sema3d	0.000108396	0.049146923	4.908427475	4.781526027	14.98452998	Excit_L5IT	Tbr1_1	1	Sema3d	passed_through
Tbr1	Slc30a3	1.59E-06	0.002667225	-2.882550388	5.873391791	23.03197466	Excit_L5IT	Tbr1_1	1	Slc30a3	passed_through
Tbr1	Ephx4	2.58E-07	0.001399604	-2.87291639	5.924876086	26.54434513	Excit_L5IT	Tbr1_1	1	Ephx4	passed_through
Tbr1	Trbj2-3	0.000110623	0.049146923	-7.803884958	3.724030906	14.94615531	Excit_L5IT	Tbr1_1	1	Trbj2-3	passed_through
Tbr1	Npy	9.33E-07	0.002200764	1.471154998	6.751343577	24.06246413	Excit_L5IT	Tbr1_1	1	Npy	passed_through
Tbr1	Cacng3	6.32E-05	0.041455139	-3.023217965	5.423800176	16.00300537	Excit_L5IT	Tbr1_1	1	Cacng3	passed_through
Tbr1	Cdh8	1.81E-06	0.002667225	0.739826235	7.410435407	22.788505	Excit_L5IT	Tbr1_1	1	Cdh8	passed_through
Tbr1	Gm48749	5.13E-05	0.037829602	8.377904934	3.828757814	16.39950137	Excit_L5IT	Tbr1_1	1	Gm48749	passed_through
Tbr1	Gadd45g	2.24E-05	0.018897012	-3.605751076	5.133191824	17.97163918	Excit_L5IT	Tbr1_1	1	Gadd45g	passed_through
Tbr1	Sec61bl	0.000111464	0.049146923	-6.632657205	4.542310304	14.93187561	Excit_L5IT	Tbr1_1	1	Gm10320	passed_through
Tbr1	Supt16	7.92E-05	0.044484541	0.860567376	6.899494249	15.57791191	Excit_L5IT	Tbr1_1	1	Supt16	passed_through
Tbr1	Ift88	5.43E-06	0.005828107	-2.311291653	6.213146684	20.67808191	Excit_L5IT	Tbr1_1	1	Ift88	passed_through
Tbr1	Tmtc4	1.69E-05	0.016572724	1.203536006	6.660470042	18.51524793	Excit_L5IT	Tbr1_1	1	Tmtc4	passed_through
Tbr1	Ostn	9.17E-05	0.049146923	7.142102896	4.32402321	15.30030831	Excit_L5IT	Tbr1_1	1	Ostn	passed_through
Tbr1	Pcp4	6.11E-07	0.001803336	-0.912296489	7.142516134	24.87611458	Excit_L5IT	Tbr1_1	1	Pcp4	passed_through
Tbr1	Slc22a3	1.59E-06	0.002667225	8.280513856	4.75893349	23.03096299	Excit_L5IT	Tbr1_1	1	Slc22a3	passed_through
Tbr1	Ift140	0.000112464	0.049146923	2.669200222	5.35096735	14.91501401	Excit_L5IT	Tbr1_1	1	Ift140	passed_through
Tbr1	Zfp608	3.56E-07	0.001399604	4.332773404	5.429671514	25.92000724	Excit_L5IT	Tbr1_1	1	Zfp608	passed_through
Tbr1	Gm45871	6.74E-05	0.041842752	-9.153289401	3.849575536	15.88304551	Excit_L5IT	Tbr1_1	1	Gm45871	passed_through
Tbr1	Sorcs1	2.78E-06	0.003285043	1.002966894	6.898349354	21.95983084	Excit_L5IT	Tbr1_1	1	Sorcs1	passed_through
Tbr1	Rps6ka3	7.74E-05	0.044484541	-1.303260577	6.442752241	15.62099807	Excit_L5IT	Tbr1_1	1	Rps6ka3	passed_through
Tcf4	Tgfb1i1	7.67E-07	0.008594717	2.108721397	6.420686296	24.43906852	Excit_L6IT	Tcf4_2	2	Tgfb1i1	passed_through
Nr2f1	Rgs20	2.15E-06	0.02112653	3.378619959	6.067338634	22.45595929	Excit_L6IT	Nr2f1_2	2	Rgs20	passed_through
Nr2f1	Bend5	1.06E-05	0.02112653	4.490888629	5.646632614	19.40141464	Excit_L6IT	Nr2f1_2	2	Bend5	passed_through
Nr2f1	Lmod3	2.98E-05	0.04008503	-7.578055348	5.05503585	17.431228	Excit_L6IT	Nr2f1_2	2	Lmod3	passed_through
Nr2f1	Igsf9b	7.68E-06	0.02112653	3.179873724	5.947344297	20.01486461	Excit_L6IT	Nr2f1_2	2	Igsf9b	passed_through
Nr2f1	Ntm	1.18E-05	0.02112653	-0.659031124	7.842909051	19.19938673	Excit_L6IT	Nr2f1_2	2	Ntm	passed_through
Nr2f1	Grik2	8.62E-06	0.02112653	0.840389499	7.429561549	19.79603895	Excit_L6IT	Nr2f1_2	2	Grik2	passed_through
Nr2f1	Epha6	1.39E-05	0.021442722	1.313249787	7.005545893	18.87687852	Excit_L6IT	Nr2f1_2	2	Epha6	passed_through
Nr2f1	Cbln2	1.02E-05	0.02112653	4.240499355	5.707786072	19.48058034	Excit_L6IT	Nr2f1_2	2	Cbln2	passed_through
Nr2f1	Ints6l	4.04E-05	0.048374138	8.242311045	4.770984163	16.8504919	Excit_L6IT	Nr2f1_2	2	Ints6l	passed_through
Foxg1	Tpk1	2.43E-06	0.022142769	7.699082311	4.833765938	22.21920982	Excit_L5IT	Foxg1_3	3	Tpk1	passed_through
Foxg1	Man2c1os	3.96E-06	0.022142769	9.242408667	4.357486926	21.28338948	Excit_L5IT	Foxg1_3	3	Man2c1os	passed_through
Tbr1	Rusf1	3.02E-06	0.036183837	-9.106218248	4.572354662	21.80694465	Excit_L6CT_CTX	Tbr1_3	3	BC017158	passed_through
Tcf4	Sirt6	4.17E-06	0.039889091	12.21784824	5.687572173	21.18612708	Excit_L5NP_CTX	Tcf4_1	1	Sirt6	passed_through
Tcf4	Iftap	2.48E-05	0.048452723	-7.739451809	5.959486224	17.77939009	Inhib_Sst	Tcf4_2	2	B230118H07Rik	passed_through
Tcf4	Brinp1	2.48E-05	0.048452723	-0.905387006	7.531028115	17.77851363	Inhib_Sst	Tcf4_2	2	Brinp1	passed_through
Tcf4	Cpne4	1.04E-05	0.033778822	-4.831162108	6.397349584	19.44005271	Inhib_Sst	Tcf4_2	2	Cpne4	passed_through
Tcf4	Lama3	8.17E-06	0.033778822	-10.68194898	5.831713529	19.89808059	Inhib_Sst	Tcf4_2	2	Lama3	passed_through
Tcf4	Il1rapl2	2.07E-08	0.000202478	-7.122312426	6.45894164	31.42387764	Inhib_Sst	Tcf4_2	2	Il1rapl2	passed_through
Foxg1	Spats2l	4.70E-06	0.004022437	1.287367727	6.88826301	20.95763034	Excit_L5IT	Foxg1_1	1	Spats2l	passed_through
Foxg1	Lypd1	5.56E-09	2.19E-05	2.483786953	6.541002464	33.98244302	Excit_L5IT	Foxg1_1	1	Lypd1	passed_through
Foxg1	Spry1	1.53E-07	0.000301821	10.13918787	4.839927406	27.54549544	Excit_L5IT	Foxg1_1	1	Spry1	passed_through
Foxg1	S100a10	8.33E-07	0.001092419	-1.112444378	7.087095285	24.27985018	Excit_L5IT	Foxg1_1	1	S100a10	passed_through
Foxg1	Unc5c	6.86E-06	0.005059874	-0.992983525	7.116687238	20.23197216	Excit_L5IT	Foxg1_1	1	Unc5c	passed_through
Foxg1	Tnc	9.74E-05	0.039648263	3.644566127	5.460197788	15.18597868	Excit_L5IT	Foxg1_1	1	Tnc	passed_through
Foxg1	Adamtsl1	5.25E-05	0.0269266	1.370508022	6.72536847	16.35652605	Excit_L5IT	Foxg1_1	1	Adamtsl1	passed_through
