index,gene_symbol,gene_name,Ensembl_ID,trait,experiment,source,source_URL,FWER_signif,FDR0.05
243,CLASP1,cytoplasmic linker associated protein 1 ,ENSG00000074054,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
244,CLPTM1,CLPTM1 regulator of GABA type A receptor forward trafficking,ENSG00000104853,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
245,CLTC,clathrin heavy chain ,ENSG00000141367,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
246,CLTC,clathrin heavy chain ,ENSG00000141367,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,no,yes
247,CLTC,clathrin heavy chain,ENSG00000141367,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
248,CMPK2,cytidine/uridine monophosphate kinase 2 ,ENSG00000134326,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
249,CNKSR2,connector enhancer of kinase suppressor of Ras 2 ,ENSG00000149970,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
250,CNKSR2 ,connector enhancer of kinase suppressor of Ras 2 ,ENSG00000149970,"NDD, XLDD",RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
251,CNKSR2 ,connector enhancer of kinase suppressor of Ras 2 ,ENSG00000149970,"NDD, XLDD",RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
252,CNKSR2 ,connector enhancer of kinase suppressor of Ras 2 ,ENSG00000149970,"NDD, XLDD",RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,yes,yes
253,CNOT1,CCR4-NOT transcription complex subunit 1,ENSG00000125107,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
254,CNOT2,CCR4-NOT transcription complex subunit 2,ENSG00000111596,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
255,CNOT3,CCR4-NOT transcription complex subunit 3,ENSG00000274941,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
256,CNOT3,CCR4-NOT transcription complex subunit 3 ,ENSG00000277114,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
257,CNOT3 ,CCR4-NOT transcription complex subunit 3 ,ENSG00000273943,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
258,CNOT3 ,CCR4-NOT transcription complex subunit 3 ,ENSG00000273943,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
259,COL2A1,collagen type II alpha 1 chain,ENSG00000139219,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
260,COL4A1,collagen type IV alpha 1 chain,ENSG00000187498,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
261,CORO1A,coronin 1A,ENSG00000102879,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
262,CPD,carboxypeptidase D,ENSG00000108582,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
263,CPSF6,cleavage and polyadenylation specific factor 6,ENSG00000111605,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
264,CPSF7,cleavage and polyadenylation specific factor 7,ENSG00000149532,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
265,CPSF7,cleavage and polyadenylation specific factor 7 ,ENSG00000149532,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
266,CREBBP,CREB binding protein,ENSG00000005339,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
267,CREBBP ,CREB binding protein ,ENSG00000005339,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
268,CREBBP ,CREB binding protein ,ENSG00000005339,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
269,CREBBP ,CREB binding protein ,ENSG00000005339,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
270,CRIM1,cysteine rich transmembrane BMP regulator 1,ENSG00000277354,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
271,CSDE1,cold shock domain containing E1,ENSG00000009307,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
272,CSNK1E,casein kinase 1 epsilon,ENSG00000213923,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
273,CSNK2A1,casein kinase 2 alpha 1 ,ENSG00000101266,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
274,CSNK2A1,casein kinase 2 alpha 1,ENSG00000101266,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
275,CSNK2A1,casein kinase 2 alpha 1 ,ENSG00000101266,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
276,CSNK2A1 ,casein kinase 2 alpha 1 ,ENSG00000101266,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
277,CSNK2A1 ,casein kinase 2 alpha 1 ,ENSG00000101266,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
278,CSNK2B,casein kinase 2 beta,ENSG00000230700,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
279,CTBP1,C-terminal binding protein 1,ENSG00000159692,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
280,CTCF,CCCTC-binding factor ,ENSG00000102974,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
281,CTCF,CCCTC-binding factor,ENSG00000102974,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
282,CTCF,CCCTC-binding factor ,ENSG00000102974,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
283,CTCF ,CCCTC-binding factor ,ENSG00000102974,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
284,CTCF ,CCCTC-binding factor ,ENSG00000102974,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
285,CTNNA2,catenin alpha 2,ENSG00000066032,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
286,CTNNB1,catenin beta 1 ,ENSG00000168036,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
287,CTNNB1,catenin beta 1,ENSG00000168036,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
288,CTNNB1,catenin beta 1 ,ENSG00000168036,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
289,CTNNB1 ,catenin beta 1 ,ENSG00000168036,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,yes,yes
290,CTNNB1 ,catenin beta 1 ,ENSG00000168036,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
291,CTNNB1 ,catenin beta 1 ,ENSG00000168036,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
292,CTNND1,catenin delta 1,ENSG00000198561,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
293,CTR9,"CTR9 homolog, Paf1/RNA polymerase II complex component",ENSG00000198730,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
294,CUL1,Cullin 1,ENSG00000055130,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,yes,yes
295,CUL3,cullin 3 ,ENSG00000036257,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
296,CUL3,cullin 3 ,ENSG00000036257,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
297,CUL3,cullin 3 ,ENSG00000036257,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
298,CUL3,cullin 3,ENSG00000036257,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
299,CUL3,cullin 3 ,ENSG00000036257,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
300,CUX2,cut like homeobox 2,ENSG00000111249,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
301,CYFIP2,cytoplasmic FMR1 interacting protein 2,ENSG00000055163,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
302,CYLD,CYLD lysine 63 deubiquitinase,ENSG00000083799,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
303,DAGLA,"Diacylglycerol lipase, alpha",ENSG00000134780,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,no,yes
304,DAZAP1,DAZ associated protein 1,ENSG00000071626,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
305,DCAF7,DDB1 and CUL4 associated factor 7,ENSG00000136485,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
306,DCTN2,dynactin subunit 2,ENSG00000175203,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
307,DDB1,damage specific DNA binding protein 1,ENSG00000167986,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
308,DDX23,DEAD-box helicase 23,ENSG00000174243,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
309,DDX3X,DEAD-box helicase 3 X-linked ,ENSG00000215301,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
310,DDX3X,DEAD-box helicase 3 X-linked ,ENSG00000215301,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
311,DDX3X ,DEAD-box helicase 3 X-linked ,ENSG00000215301,"NDD, XLDD",RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
312,DDX3X ,DEAD-box helicase 3 X-linked ,ENSG00000215301,"NDD, XLDD",RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,yes,yes
313,DDX6,DEAD-box helicase 6,ENSG00000110367,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
314,DEAF1,DEAF1 transcription factor ,ENSG00000177030,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,yes,yes
315,DEAF1,DEAF1 transcription factor ,ENSG00000282712,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
316,DEAF1,DEAF1 transcription factor,ENSG00000282712,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
317,DEAF1,DEAF1 transcription factor ,ENSG00000282712,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
318,DEDD,death effector domain containing,ENSG00000158796,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
319,DHDDS,dehydrodolichyl diphosphate synthase subunit,ENSG00000117682,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
320,DHX30,DExH-box helicase 30,ENSG00000132153,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
321,DIP2A,disco interacting protein 2 homolog A,ENSG00000160305,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
322,DIP2C,disco interacting protein 2 homolog C,ENSG00000151240,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
323,DLG4,discs large MAGUK scaffold protein 4 ,ENSG00000132535,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
324,DLG4,discs large MAGUK scaffold protein 4 ,ENSG00000132535,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
325,DLG4,discs large MAGUK scaffold protein 4,ENSG00000132535,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
326,DLG4,discs large MAGUK scaffold protein 4 ,ENSG00000132535,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
327,DLK2,delta like non-canonical Notch ligand 2,ENSG00000171462,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
